ticket_id,account_id,agent_id,created_at,resolved_at,contact_reason,resolution_status,first_response_minutes,escalation_required,escalation_reason,complaint_flag,repeat_contact,related_sop
TK03285,AC0004,A017,2026-08-02 18:00:00,2026-08-03 00:44:07.416840241,Technical,Resolved,18,0,None,0,0,None
TK03286,AC0024,A019,2026-08-02 16:00:00,2026-08-03 12:02:16.307445687,Technical,Resolved,53,0,None,1,0,SOP-18
TK03287,AC0101,A006,2026-08-02 19:00:00,2026-08-04 05:12:01.412939542,Integration,Resolved,43,0,None,0,0,SOP-12
TK03288,AC0018,A003,2026-08-02 19:00:00,,Billing,Escalated,17,1,Technical,0,0,SOP-12
TK03289,AC0094,A023,2026-08-02 17:00:00,2026-08-03 09:35:35.879362957,How-to,Resolved,16,0,None,0,0,None
TK03290,AC0139,A035,2026-08-02 20:00:00,2026-08-03 00:39:31.370972505,Bug,Resolved,47,1,Billing,0,0,None
TK03291,AC0117,A010,2026-08-02 08:00:00,2026-08-02 21:12:27.068185399,Bug,Resolved,45,0,None,0,0,None
TK03292,AC0065,A029,2026-08-02 15:00:00,2026-08-03 14:13:16.891790205,How-to,Resolved,43,0,None,0,0,SOP-23
TK03293,AC0022,A021,2026-08-03 08:00:00,2026-08-04 04:05:31.035413373,How-to,Resolved,22,0,None,0,0,SOP-12
TK03294,AC0039,A030,2026-08-03 17:00:00,,How-to,Partially Resolved,2,0,None,1,0,None
TK03295,AC0100,A015,2026-08-03 13:00:00,2026-08-04 06:46:54.311829647,Technical,Resolved,9,0,None,0,0,SOP-12
TK03296,AC0087,A026,2026-08-03 17:00:00,2026-08-04 14:08:57.483275739,Technical,Resolved,40,0,None,0,0,None
TK03297,AC0146,A013,2026-08-03 09:00:00,2026-08-04 00:48:12.946980944,Integration,Resolved,17,0,None,0,0,SOP-07
TK03298,AC0065,A036,2026-08-03 12:00:00,2026-08-04 13:26:47.130913657,Technical,Resolved,109,0,None,0,0,SOP-12
TK03299,AC0131,A014,2026-08-03 10:00:00,2026-08-03 22:39:30.751247488,Technical,Resolved,37,0,None,0,0,None
TK03300,AC0062,A013,2026-08-04 10:00:00,2026-08-05 20:38:18.344421879,Technical,Resolved,60,0,None,0,1,None
TK03301,AC0117,A004,2026-08-04 17:00:00,2026-08-05 04:25:02.625894970,How-to,Resolved,48,0,None,0,1,None
TK03302,AC0120,A037,2026-08-04 17:00:00,,Billing,Partially Resolved,11,0,None,0,0,SOP-12
TK03303,AC0064,A011,2026-08-04 18:00:00,2026-08-05 08:02:37.511677699,Technical,Resolved,41,0,None,0,0,SOP-07
TK03304,AC0056,A030,2026-08-04 17:00:00,2026-08-05 21:50:02.412898135,Technical,Resolved,3,0,None,0,0,SOP-12
TK03305,AC0086,A002,2026-08-04 18:00:00,,Feature Request,Waiting Customer,71,0,None,0,0,SOP-12
TK03306,AC0057,A007,2026-08-04 10:00:00,2026-08-05 06:44:04.397668461,Integration,Resolved,21,0,None,0,0,SOP-18
TK03307,AC0030,A035,2026-08-04 11:00:00,2026-08-05 01:17:31.232269357,Bug,Resolved,24,0,None,1,0,SOP-07
TK03308,AC0023,A007,2026-08-05 16:00:00,2026-08-05 21:34:18.280083378,Bug,Resolved,44,0,None,0,0,SOP-12
TK03309,AC0015,A034,2026-08-05 20:00:00,2026-08-06 04:07:13.724222230,How-to,Resolved,25,0,None,0,0,None
TK03310,AC0060,A001,2026-08-05 20:00:00,2026-08-06 16:29:04.507616359,How-to,Resolved,10,0,None,0,0,SOP-23
TK03311,AC0087,A006,2026-08-05 11:00:00,2026-08-06 01:41:23.209598346,Integration,Resolved,16,0,None,0,0,SOP-12
TK03312,AC0123,A014,2026-08-06 11:00:00,,Feature Request,Escalated,39,1,Technical,0,0,SOP-23
TK03313,AC0094,A030,2026-08-06 10:00:00,2026-08-06 14:27:33.136545910,Technical,Resolved,4,0,None,0,0,SOP-12
TK03314,AC0010,A021,2026-08-06 15:00:00,2026-08-07 02:23:22.794457656,Technical,Resolved,59,0,None,1,0,SOP-12
TK03315,AC0099,A014,2026-08-06 18:00:00,2026-08-07 13:34:28.732894888,Account,Resolved,64,0,None,0,0,None
TK03316,AC0057,A018,2026-08-06 19:00:00,2026-08-08 10:40:12.886856136,Integration,Resolved,14,0,None,0,0,SOP-12
TK03317,AC0080,A010,2026-08-06 13:00:00,2026-08-07 09:04:05.366181254,Technical,Resolved,46,0,None,0,0,None
TK03318,AC0137,A026,2026-08-06 12:00:00,2026-08-07 02:13:23.399211368,Billing,Resolved,61,0,None,0,0,SOP-18
TK03319,AC0142,A010,2026-08-06 19:00:00,,Technical,Partially Resolved,50,0,None,0,0,SOP-18
TK03320,AC0060,A024,2026-08-06 19:00:00,,Technical,Unresolved,13,0,None,0,0,SOP-07
TK03321,AC0090,A005,2026-08-06 09:00:00,2026-08-07 03:13:49.610595051,Integration,Resolved,52,0,None,1,0,SOP-12
TK03322,AC0137,A027,2026-08-06 19:00:00,2026-08-07 10:41:27.467647739,How-to,Resolved,20,0,None,0,0,None
TK03323,AC0065,A023,2026-08-06 13:00:00,,Account,Escalated,29,1,Product,1,0,None
TK03324,AC0085,A005,2026-08-06 11:00:00,2026-08-07 02:26:02.474705960,Billing,Resolved,59,0,None,0,0,SOP-07
TK03325,AC0105,A030,2026-08-06 11:00:00,2026-08-06 18:21:11.335472274,Integration,Resolved,33,0,None,0,0,None
TK03326,AC0063,A009,2026-08-07 13:00:00,2026-08-07 22:34:49.956283915,Bug,Resolved,21,0,None,0,0,SOP-23
TK03327,AC0125,A038,2026-08-07 17:00:00,2026-08-07 22:10:06.678522030,How-to,Resolved,26,0,None,1,0,None
TK03328,AC0134,A023,2026-08-07 14:00:00,2026-08-09 01:40:34.381507060,Technical,Resolved,20,0,None,0,0,SOP-12
TK03329,AC0015,A016,2026-08-07 10:00:00,2026-08-08 10:08:41.316635417,Billing,Resolved,27,0,None,0,0,None
TK03330,AC0137,A038,2026-08-07 12:00:00,2026-08-08 10:34:41.802202882,Bug,Resolved,40,0,None,0,0,None
TK03331,AC0005,A002,2026-08-07 19:00:00,2026-08-09 05:58:39.092167916,Bug,Resolved,28,0,None,1,0,SOP-12
TK03332,AC0069,A005,2026-08-07 17:00:00,2026-08-08 12:39:18.083776883,Technical,Resolved,22,0,None,0,1,SOP-23
TK03333,AC0087,A007,2026-08-07 20:00:00,2026-08-09 04:03:59.989633198,Account,Resolved,31,0,None,0,0,SOP-07
TK03334,AC0037,A010,2026-08-07 16:00:00,2026-08-08 19:50:17.348765996,Bug,Resolved,11,0,None,0,0,SOP-12
TK03335,AC0104,A024,2026-08-07 19:00:00,2026-08-08 06:06:33.559036071,How-to,Resolved,67,0,None,0,0,SOP-12
TK03336,AC0102,A037,2026-08-08 08:00:00,2026-08-09 00:46:50.802869645,Account,Resolved,30,0,None,0,0,SOP-07
TK03337,AC0047,A027,2026-08-08 16:00:00,,Integration,Partially Resolved,28,0,None,0,0,SOP-23
TK03338,AC0094,A020,2026-08-08 20:00:00,2026-08-09 14:38:31.076891589,Technical,Resolved,9,0,None,0,0,SOP-18
TK03339,AC0100,A019,2026-08-08 10:00:00,,How-to,Waiting Customer,48,0,None,0,0,None
TK03340,AC0004,A011,2026-08-08 20:00:00,,Bug,Waiting Internally,82,1,Operations,0,0,SOP-12
TK03341,AC0047,A019,2026-08-08 09:00:00,2026-08-08 12:24:38.219996585,How-to,Resolved,22,0,None,0,0,None
TK03342,AC0127,A020,2026-08-08 17:00:00,,Technical,Partially Resolved,37,0,None,0,0,SOP-23
TK03343,AC0125,A031,2026-08-08 10:00:00,2026-08-09 10:23:36.881095347,Technical,Resolved,43,0,None,1,0,SOP-23
TK03344,AC0071,A034,2026-08-08 13:00:00,2026-08-09 15:32:01.140909031,How-to,Resolved,19,0,None,0,0,SOP-23
TK03345,AC0038,A018,2026-08-09 16:00:00,2026-08-09 19:48:23.986334974,Feature Request,Resolved,42,0,None,0,0,SOP-12
TK03346,AC0087,A030,2026-08-09 18:00:00,2026-08-10 18:17:42.924365220,Feature Request,Resolved,90,0,None,0,0,SOP-12
TK03347,AC0077,A002,2026-08-09 13:00:00,2026-08-09 19:34:21.687250612,How-to,Resolved,19,0,None,0,0,SOP-18
TK03348,AC0057,A023,2026-08-09 20:00:00,2026-08-10 14:36:47.214412184,Integration,Resolved,13,0,None,0,1,SOP-07
TK03349,AC0017,A004,2026-08-09 10:00:00,2026-08-11 14:15:08.023376617,Billing,Resolved,14,0,None,0,0,None
TK03350,AC0130,A037,2026-08-09 17:00:00,2026-08-10 02:20:18.862945365,How-to,Resolved,85,0,None,0,0,SOP-23
TK03351,AC0050,A002,2026-08-09 08:00:00,2026-08-10 22:37:56.873689077,Technical,Resolved,16,0,None,0,0,SOP-12
TK03352,AC0088,A027,2026-08-09 19:00:00,,Feature Request,Waiting Customer,50,0,None,0,0,None
TK03353,AC0117,A008,2026-08-09 16:00:00,2026-08-10 01:04:50.077758094,Account,Resolved,10,0,None,0,0,SOP-07
TK03354,AC0084,A038,2026-08-09 15:00:00,2026-08-09 20:39:36.563834616,How-to,Resolved,56,0,None,0,1,None
TK03355,AC0030,A023,2026-08-09 18:00:00,2026-08-10 05:48:52.611289883,Feature Request,Resolved,67,0,None,0,0,None
TK03356,AC0140,A005,2026-08-10 19:00:00,2026-08-10 23:34:02.671140953,How-to,Resolved,66,0,None,0,0,SOP-07
TK03357,AC0047,A002,2026-08-10 10:00:00,,Technical,Escalated,17,1,Technical,0,0,SOP-07
TK03358,AC0007,A009,2026-08-10 13:00:00,2026-08-11 02:10:32.842767628,Account,Resolved,13,0,None,0,0,None
TK03359,AC0100,A014,2026-08-10 09:00:00,2026-08-10 22:13:52.414546385,How-to,Resolved,24,0,None,0,0,None
TK03360,AC0080,A006,2026-08-10 08:00:00,,Integration,Waiting Customer,54,0,None,0,0,SOP-12
TK03361,AC0090,A037,2026-08-10 16:00:00,2026-08-11 02:00:12.929855203,Billing,Resolved,19,0,None,0,0,SOP-18
TK03362,AC0065,A028,2026-08-10 11:00:00,,Technical,Waiting Customer,34,0,None,0,0,None
TK03363,AC0066,A027,2026-08-10 17:00:00,2026-08-12 18:24:37.195078879,Technical,Resolved,10,0,None,0,0,None
TK03364,AC0123,A005,2026-08-11 08:00:00,,Account,Partially Resolved,5,0,None,0,0,None
TK03365,AC0064,A037,2026-08-11 15:00:00,2026-08-11 22:54:42.384158937,Account,Resolved,45,0,None,0,0,SOP-18
TK03366,AC0075,A008,2026-08-11 10:00:00,2026-08-11 17:15:35.181953364,How-to,Resolved,106,0,None,0,1,SOP-23
TK03367,AC0047,A026,2026-08-11 14:00:00,2026-08-11 19:41:38.693645570,Account,Resolved,16,0,None,0,0,None
TK03368,AC0088,A014,2026-08-11 10:00:00,2026-08-12 02:12:04.715399657,Technical,Resolved,16,0,None,0,0,SOP-07
TK03369,AC0116,A018,2026-08-11 15:00:00,2026-08-11 21:04:00.921858980,How-to,Resolved,21,0,None,0,0,SOP-07
TK03370,AC0017,A006,2026-08-11 18:00:00,,Billing,Partially Resolved,85,0,None,0,0,SOP-23
TK03371,AC0140,A013,2026-08-11 16:00:00,2026-08-12 12:34:45.381236372,Bug,Resolved,27,1,Operations,0,0,None
TK03372,AC0059,A027,2026-08-11 16:00:00,2026-08-11 19:22:49.015203765,Feature Request,Resolved,75,0,None,0,0,None
TK03373,AC0107,A012,2026-08-11 08:00:00,2026-08-11 19:42:31.272093358,Feature Request,Resolved,24,0,None,0,0,SOP-07
TK03374,AC0083,A032,2026-08-11 20:00:00,,How-to,Partially Resolved,8,0,None,0,0,SOP-12
TK03375,AC0049,A029,2026-08-11 14:00:00,2026-08-11 23:24:20.986603157,Bug,Resolved,59,0,None,0,0,SOP-12
TK03376,AC0067,A006,2026-08-12 09:00:00,2026-08-12 21:26:45.844217100,Integration,Resolved,20,0,None,0,0,SOP-18
TK03377,AC0132,A028,2026-08-12 14:00:00,2026-08-12 21:18:09.539785689,Technical,Resolved,31,0,None,0,1,SOP-18
TK03378,AC0014,A011,2026-08-12 20:00:00,2026-08-13 13:45:00.562048964,Billing,Resolved,45,0,None,0,0,SOP-07
TK03379,AC0054,A030,2026-08-12 08:00:00,2026-08-13 13:25:51.106376364,How-to,Resolved,40,0,None,0,0,SOP-07
TK03380,AC0008,A010,2026-08-12 20:00:00,,How-to,Partially Resolved,39,0,None,0,0,None
TK03381,AC0100,A015,2026-08-12 17:00:00,2026-08-13 15:52:57.475501362,Technical,Resolved,58,0,None,0,0,SOP-07
TK03382,AC0095,A036,2026-08-12 20:00:00,2026-08-13 03:26:08.907032746,How-to,Resolved,5,0,None,0,0,None
TK03383,AC0017,A032,2026-08-12 14:00:00,,How-to,Escalated,15,1,Product,0,0,None
TK03384,AC0051,A002,2026-08-12 10:00:00,2026-08-12 22:09:56.590709667,Bug,Resolved,70,0,None,1,0,SOP-18
TK03385,AC0047,A008,2026-08-12 09:00:00,2026-08-14 13:25:04.708698007,Technical,Resolved,35,0,None,0,0,SOP-12
TK03386,AC0126,A031,2026-08-12 15:00:00,2026-08-13 03:22:00.784827560,Bug,Resolved,47,0,None,0,0,SOP-07
TK03387,AC0030,A014,2026-08-12 18:00:00,,Technical,Escalated,26,1,Operations,0,0,SOP-12
TK03388,AC0127,A028,2026-08-13 14:00:00,2026-08-14 11:28:34.398087935,How-to,Resolved,22,0,None,0,0,None
TK03389,AC0150,A037,2026-08-13 08:00:00,2026-08-14 06:35:39.581395850,How-to,Resolved,17,0,None,0,0,SOP-07
TK03390,AC0088,A014,2026-08-13 08:00:00,,Integration,Unresolved,19,0,None,0,0,SOP-12
TK03391,AC0125,A016,2026-08-13 15:00:00,,Billing,Escalated,25,1,Technical,0,0,SOP-12
TK03392,AC0092,A016,2026-08-13 14:00:00,2026-08-14 12:27:35.699377003,Account,Resolved,43,0,None,0,0,SOP-12
TK03393,AC0066,A033,2026-08-13 09:00:00,2026-08-14 02:06:54.988488354,Bug,Resolved,122,0,None,0,0,SOP-07
TK03394,AC0022,A025,2026-08-13 16:00:00,2026-08-14 17:50:42.348465937,Feature Request,Resolved,79,0,None,1,1,SOP-12
TK03395,AC0121,A037,2026-08-13 13:00:00,2026-08-14 03:27:56.094110985,Technical,Resolved,70,0,None,0,0,None
TK03396,AC0087,A036,2026-08-14 20:00:00,2026-08-15 01:08:21.249294110,Technical,Resolved,46,0,None,0,0,SOP-23
TK03397,AC0060,A029,2026-08-14 09:00:00,2026-08-15 00:44:48.350967172,Technical,Resolved,87,0,None,0,0,SOP-12
TK03398,AC0046,A009,2026-08-14 08:00:00,2026-08-15 15:09:47.531922579,How-to,Resolved,21,0,None,0,0,None
TK03399,AC0033,A001,2026-08-14 18:00:00,2026-08-15 17:17:21.655455079,How-to,Resolved,17,0,None,0,0,None
TK03400,AC0076,A004,2026-08-14 12:00:00,2026-08-14 16:15:13.238891614,Billing,Resolved,2,0,None,0,0,SOP-18
TK03401,AC0140,A033,2026-08-14 19:00:00,2026-08-15 04:43:50.668082812,Integration,Resolved,4,0,None,0,0,None
TK03402,AC0104,A024,2026-08-14 08:00:00,2026-08-15 19:04:13.935230907,Technical,Resolved,32,0,None,0,0,SOP-07
TK03403,AC0047,A033,2026-08-15 15:00:00,2026-08-16 09:13:55.340897278,Technical,Resolved,63,0,None,0,0,SOP-07
TK03404,AC0013,A011,2026-08-15 15:00:00,2026-08-16 01:39:19.536029521,Integration,Resolved,51,0,None,0,0,None
TK03405,AC0071,A031,2026-08-15 13:00:00,2026-08-16 10:31:01.542503061,Feature Request,Resolved,41,0,None,0,0,SOP-07
TK03406,AC0076,A022,2026-08-15 20:00:00,2026-08-16 06:52:52.916923845,Feature Request,Resolved,23,0,None,1,0,SOP-07
TK03407,AC0060,A037,2026-08-15 15:00:00,,Account,Waiting Internally,57,1,Billing,0,0,None
TK03408,AC0064,A013,2026-08-15 15:00:00,,Billing,Escalated,23,1,Technical,1,0,None
TK03409,AC0047,A031,2026-08-15 09:00:00,2026-08-15 19:14:50.370921300,How-to,Resolved,29,0,None,0,0,None
TK03410,AC0085,A020,2026-08-16 13:00:00,2026-08-17 12:41:14.639178295,Billing,Resolved,160,0,None,1,0,SOP-18
TK03411,AC0017,A035,2026-08-16 11:00:00,2026-08-18 01:07:00.246641279,Technical,Resolved,110,0,None,0,0,None
TK03412,AC0029,A012,2026-08-16 15:00:00,2026-08-18 07:56:23.235158453,How-to,Resolved,8,0,None,0,1,SOP-12
TK03413,AC0056,A025,2026-08-16 19:00:00,2026-08-17 17:01:59.278483258,Bug,Resolved,27,0,None,0,0,SOP-23
TK03414,AC0046,A016,2026-08-16 20:00:00,2026-08-17 11:40:26.209160334,Feature Request,Resolved,65,0,None,0,0,SOP-23
TK03415,AC0123,A025,2026-08-16 15:00:00,2026-08-17 19:26:26.267700822,Billing,Resolved,123,0,None,0,0,SOP-23
TK03416,AC0149,A002,2026-08-17 16:00:00,2026-08-18 02:32:03.477208006,Billing,Resolved,8,0,None,0,0,SOP-23
TK03417,AC0065,A035,2026-08-17 20:00:00,2026-08-18 13:12:41.494758149,Integration,Resolved,8,0,None,0,0,SOP-07
TK03418,AC0139,A028,2026-08-17 17:00:00,2026-08-18 20:43:47.151777083,How-to,Resolved,103,0,None,0,1,SOP-12
TK03419,AC0027,A014,2026-08-17 12:00:00,2026-08-18 07:28:46.589213053,Technical,Resolved,21,0,None,0,0,SOP-12
TK03420,AC0065,A032,2026-08-17 10:00:00,2026-08-18 03:17:35.909957233,Technical,Resolved,23,0,None,0,0,SOP-18
TK03421,AC0060,A015,2026-08-17 11:00:00,2026-08-19 03:25:19.829026114,Technical,Resolved,11,0,None,0,0,SOP-18
TK03422,AC0069,A037,2026-08-17 14:00:00,2026-08-18 01:39:27.191607353,How-to,Resolved,84,0,None,0,0,None
TK03423,AC0119,A003,2026-08-17 11:00:00,,How-to,Partially Resolved,2,0,None,0,0,SOP-23
TK03424,AC0025,A009,2026-08-17 17:00:00,2026-08-19 03:13:29.119713320,Integration,Resolved,48,0,None,0,0,SOP-23
TK03425,AC0075,A009,2026-08-18 08:00:00,,Integration,Waiting Customer,31,0,None,0,0,None
TK03426,AC0085,A012,2026-08-18 09:00:00,,How-to,Unresolved,19,0,None,0,0,None
TK03427,AC0099,A005,2026-08-18 10:00:00,2026-08-18 22:17:41.205378344,Feature Request,Resolved,38,0,None,0,0,SOP-23
TK03428,AC0092,A034,2026-08-18 19:00:00,2026-08-19 13:48:16.794598946,How-to,Resolved,50,0,None,0,0,None
TK03429,AC0033,A027,2026-08-18 16:00:00,2026-08-19 06:24:12.255761192,Integration,Resolved,14,0,None,0,0,SOP-23
TK03430,AC0062,A001,2026-08-18 19:00:00,2026-08-19 23:59:08.823551719,Account,Resolved,11,0,None,0,0,None
TK03431,AC0134,A030,2026-08-18 17:00:00,2026-08-19 00:39:54.164675367,Billing,Resolved,54,0,None,0,0,None
TK03432,AC0063,A002,2026-08-18 10:00:00,2026-08-19 13:39:44.598187530,Account,Resolved,32,0,None,0,1,SOP-18
TK03433,AC0001,A032,2026-08-19 09:00:00,2026-08-19 15:34:21.541612848,Account,Resolved,7,0,None,1,0,None
TK03434,AC0090,A005,2026-08-19 10:00:00,,Technical,Partially Resolved,78,0,None,0,0,None
TK03435,AC0043,A033,2026-08-19 15:00:00,2026-08-22 05:09:53.310091610,Technical,Resolved,69,0,None,0,1,None
TK03436,AC0037,A032,2026-08-19 20:00:00,2026-08-22 01:17:28.239108795,Technical,Resolved,23,0,None,0,0,None
TK03437,AC0008,A001,2026-08-19 19:00:00,2026-08-20 21:29:30.559756629,Bug,Resolved,40,0,None,0,0,None
TK03438,AC0090,A004,2026-08-19 09:00:00,2026-08-19 14:12:25.904397609,Account,Resolved,27,0,None,0,0,SOP-12
TK03439,AC0013,A001,2026-08-19 09:00:00,2026-08-19 15:24:56.677041850,Bug,Resolved,29,0,None,0,0,None
TK03440,AC0101,A019,2026-08-19 09:00:00,2026-08-20 19:13:15.162355419,Account,Resolved,8,0,None,0,0,SOP-18
TK03441,AC0139,A006,2026-08-20 17:00:00,2026-08-21 03:20:28.250362019,Technical,Resolved,29,0,None,0,0,SOP-23
TK03442,AC0021,A012,2026-08-20 08:00:00,2026-08-20 11:41:43.284773612,How-to,Resolved,23,0,None,0,0,None
TK03443,AC0142,A008,2026-08-20 17:00:00,,How-to,Partially Resolved,24,0,None,1,0,SOP-07
TK03444,AC0062,A022,2026-08-20 20:00:00,2026-08-21 13:20:42.049848850,How-to,Resolved,30,0,None,0,0,None
TK03445,AC0140,A024,2026-08-20 19:00:00,2026-08-21 02:13:32.441100701,Technical,Resolved,54,0,None,0,0,SOP-12
TK03446,AC0037,A032,2026-08-20 16:00:00,2026-08-21 04:09:54.453879805,Technical,Resolved,33,0,None,0,0,SOP-18
TK03447,AC0088,A034,2026-08-20 15:00:00,2026-08-20 18:50:45.068518849,Integration,Resolved,53,0,None,0,0,None
TK03448,AC0065,A024,2026-08-20 17:00:00,2026-08-21 19:27:06.383115793,Bug,Resolved,18,0,None,0,0,None
TK03449,AC0008,A008,2026-08-20 11:00:00,2026-08-20 18:18:12.655230658,Billing,Resolved,4,0,None,0,0,None
TK03450,AC0085,A023,2026-08-20 08:00:00,2026-08-21 08:06:34.379405318,Bug,Resolved,25,0,None,0,0,SOP-12
TK03451,AC0101,A007,2026-08-21 15:00:00,,Account,Escalated,50,1,Operations,0,0,None
TK03452,AC0106,A032,2026-08-21 20:00:00,2026-08-22 10:43:39.425557902,Bug,Resolved,12,0,None,0,0,None
TK03453,AC0018,A016,2026-08-21 17:00:00,2026-08-22 05:40:27.923870761,Account,Resolved,57,0,None,0,0,SOP-18
TK03454,AC0121,A002,2026-08-21 15:00:00,,Technical,Waiting Customer,18,0,None,0,0,SOP-18
TK03455,AC0015,A038,2026-08-21 16:00:00,2026-08-22 16:03:30.797869440,Billing,Resolved,13,0,None,0,0,SOP-18
TK03456,AC0012,A003,2026-08-21 18:00:00,2026-08-22 18:37:21.140046426,Billing,Resolved,94,0,None,0,1,None
TK03457,AC0117,A029,2026-08-21 11:00:00,2026-08-21 21:25:11.407910826,Bug,Resolved,29,1,Technical,1,0,SOP-18
TK03458,AC0093,A019,2026-08-21 13:00:00,2026-08-22 16:35:04.392118228,Integration,Resolved,16,0,None,0,0,None
TK03459,AC0140,A007,2026-08-21 09:00:00,,Technical,Partially Resolved,31,0,None,0,0,None
TK03460,AC0114,A034,2026-08-21 20:00:00,,Billing,Partially Resolved,5,0,None,0,0,SOP-07
TK03461,AC0024,A036,2026-08-22 15:00:00,2026-08-22 22:43:26.665179833,Feature Request,Resolved,28,0,None,0,0,SOP-18
TK03462,AC0055,A017,2026-08-22 16:00:00,2026-08-22 20:12:22.358580238,Feature Request,Resolved,82,0,None,0,0,SOP-12
TK03463,AC0089,A004,2026-08-22 20:00:00,,Integration,Partially Resolved,37,0,None,0,0,SOP-07
TK03464,AC0085,A022,2026-08-22 19:00:00,2026-08-23 10:34:57.561962266,Account,Resolved,16,0,None,0,0,SOP-07
TK03465,AC0030,A021,2026-08-22 17:00:00,,Integration,Waiting Customer,18,0,None,0,1,SOP-18
TK03466,AC0089,A034,2026-08-22 18:00:00,,Account,Escalated,85,1,Technical,0,0,SOP-23
TK03467,AC0121,A021,2026-08-22 18:00:00,,How-to,Partially Resolved,31,0,None,0,0,SOP-07
TK03468,AC0069,A018,2026-08-22 09:00:00,2026-08-23 07:51:12.384752768,Integration,Resolved,12,0,None,0,0,SOP-23
TK03469,AC0020,A010,2026-08-22 18:00:00,,Bug,Unresolved,70,0,None,0,1,SOP-23
TK03470,AC0024,A007,2026-08-22 12:00:00,2026-08-24 21:11:17.507028737,Technical,Resolved,23,0,None,0,0,None
TK03471,AC0050,A037,2026-08-22 09:00:00,2026-08-23 01:51:04.787488726,Technical,Resolved,9,0,None,0,0,None
TK03472,AC0118,A011,2026-08-22 16:00:00,2026-08-22 23:46:17.745357287,How-to,Resolved,11,0,None,0,0,None
TK03473,AC0130,A026,2026-08-23 08:00:00,2026-08-23 17:52:32.198230905,Account,Resolved,17,0,None,0,0,None
TK03474,AC0094,A008,2026-08-23 09:00:00,,Integration,Escalated,75,1,Product,0,0,SOP-07
TK03475,AC0065,A003,2026-08-23 15:00:00,2026-08-23 23:45:20.691488048,Account,Resolved,7,0,None,0,1,SOP-12
TK03476,AC0121,A028,2026-08-24 17:00:00,2026-08-26 09:41:01.146332647,How-to,Resolved,102,0,None,0,0,SOP-12
TK03477,AC0062,A004,2026-08-24 14:00:00,2026-08-24 23:30:43.184526655,How-to,Resolved,22,0,None,0,0,None
TK03478,AC0040,A038,2026-08-24 12:00:00,2026-08-25 02:21:48.287628037,Bug,Resolved,17,1,Technical,0,0,SOP-18
TK03479,AC0041,A027,2026-08-24 16:00:00,2026-08-25 00:39:40.253805150,Feature Request,Resolved,13,0,None,1,0,SOP-07
TK03480,AC0133,A021,2026-08-24 12:00:00,2026-08-24 22:14:43.219516199,Bug,Resolved,23,1,Product,0,0,None
TK03481,AC0090,A009,2026-08-24 20:00:00,2026-08-24 22:10:18.734347434,Integration,Resolved,33,0,None,0,0,None
TK03482,AC0089,A013,2026-08-24 11:00:00,,Bug,Escalated,24,1,Product,0,0,None
TK03483,AC0076,A033,2026-08-24 08:00:00,,Feature Request,Waiting Internally,32,1,Product,0,0,None
TK03484,AC0008,A002,2026-08-25 15:00:00,,Billing,Partially Resolved,55,0,None,0,0,SOP-18
TK03485,AC0009,A019,2026-08-25 18:00:00,2026-08-26 10:29:56.987051508,How-to,Resolved,70,0,None,0,0,SOP-12
TK03486,AC0065,A024,2026-08-25 11:00:00,2026-08-26 08:32:59.149897753,Technical,Resolved,15,0,None,0,0,None
TK03487,AC0065,A022,2026-08-25 09:00:00,,Feature Request,Partially Resolved,44,0,None,0,0,None
TK03488,AC0091,A017,2026-08-25 14:00:00,2026-08-26 02:52:42.771103742,Technical,Resolved,8,0,None,0,0,SOP-18
TK03489,AC0132,A002,2026-08-25 16:00:00,,Billing,Waiting Internally,47,1,Billing,1,0,None
TK03490,AC0033,A015,2026-08-25 20:00:00,2026-08-26 22:28:28.092532755,Integration,Resolved,63,0,None,0,0,None
TK03491,AC0049,A031,2026-08-25 09:00:00,2026-08-26 09:38:08.149504926,Technical,Resolved,38,0,None,0,0,SOP-12
TK03492,AC0066,A034,2026-08-25 17:00:00,,Integration,Unresolved,34,0,None,0,0,SOP-12
TK03493,AC0125,A004,2026-08-26 18:00:00,2026-08-27 10:49:06.423280161,Bug,Resolved,57,0,None,0,0,None
TK03494,AC0140,A010,2026-08-26 18:00:00,2026-08-26 22:19:58.070077836,Technical,Resolved,10,0,None,0,0,SOP-07
TK03495,AC0132,A036,2026-08-26 08:00:00,2026-08-26 11:37:27.810721724,Technical,Resolved,16,0,None,0,0,None
TK03496,AC0099,A033,2026-08-26 09:00:00,,Technical,Unresolved,13,0,None,0,0,None
TK03497,AC0064,A023,2026-08-26 11:00:00,,Bug,Unresolved,22,0,None,0,0,SOP-23
TK03498,AC0008,A008,2026-08-26 19:00:00,,How-to,Unresolved,26,0,None,0,0,SOP-18
TK03499,AC0047,A002,2026-08-26 09:00:00,2026-08-27 03:16:10.506022159,How-to,Resolved,43,0,None,1,0,SOP-07
TK03500,AC0010,A005,2026-08-26 18:00:00,2026-08-27 09:30:08.377098806,Billing,Resolved,2,0,None,0,0,SOP-12
TK03501,AC0056,A034,2026-08-26 18:00:00,2026-08-26 23:03:21.409333250,Account,Resolved,43,0,None,0,0,None
