usage_id,account_id,week_start,weekly_logins,active_users,seat_utilization,feature_adoption
PU-AC0120-2026-03-30,AC0120,2026-03-30,41,21,0.794,0.598
PU-AC0120-2026-04-06,AC0120,2026-04-06,45,17,0.522,0.753
PU-AC0120-2026-04-13,AC0120,2026-04-13,43,22,0.634,0.735
PU-AC0120-2026-04-20,AC0120,2026-04-20,45,18,0.79,0.517
PU-AC0120-2026-04-27,AC0120,2026-04-27,46,17,0.516,0.555
PU-AC0120-2026-05-04,AC0120,2026-05-04,51,17,0.664,0.677
PU-AC0120-2026-05-11,AC0120,2026-05-11,52,22,0.879,0.694
PU-AC0120-2026-05-18,AC0120,2026-05-18,44,18,0.726,0.309
PU-AC0120-2026-05-25,AC0120,2026-05-25,46,20,0.533,0.565
PU-AC0120-2026-06-01,AC0120,2026-06-01,46,18,0.563,0.466
PU-AC0120-2026-06-08,AC0120,2026-06-08,46,20,0.622,0.665
PU-AC0120-2026-06-15,AC0120,2026-06-15,42,17,0.629,0.779
PU-AC0120-2026-06-22,AC0120,2026-06-22,44,18,0.635,0.678
PU-AC0120-2026-06-29,AC0120,2026-06-29,43,18,0.657,0.746
PU-AC0120-2026-07-06,AC0120,2026-07-06,46,17,0.925,0.569
PU-AC0120-2026-07-13,AC0120,2026-07-13,49,19,0.662,0.629
PU-AC0120-2026-07-20,AC0120,2026-07-20,48,19,0.832,0.656
PU-AC0120-2026-07-27,AC0120,2026-07-27,50,17,0.688,0.422
PU-AC0120-2026-08-03,AC0120,2026-08-03,47,17,0.61,0.661
PU-AC0120-2026-08-10,AC0120,2026-08-10,46,22,0.977,0.757
PU-AC0120-2026-08-17,AC0120,2026-08-17,48,17,0.837,0.764
PU-AC0120-2026-08-24,AC0120,2026-08-24,40,18,0.786,0.541
PU-AC0121-2025-09-01,AC0121,2025-09-01,74,43,0.659,0.786
PU-AC0121-2025-09-08,AC0121,2025-09-08,79,39,1.0,0.692
PU-AC0121-2025-09-15,AC0121,2025-09-15,77,40,0.441,0.599
PU-AC0121-2025-09-22,AC0121,2025-09-22,78,34,0.668,0.51
PU-AC0121-2025-09-29,AC0121,2025-09-29,81,45,0.395,0.46
PU-AC0121-2025-10-06,AC0121,2025-10-06,74,40,0.873,0.597
PU-AC0121-2025-10-13,AC0121,2025-10-13,80,41,0.743,0.876
PU-AC0121-2025-10-20,AC0121,2025-10-20,82,43,0.686,0.703
PU-AC0121-2025-10-27,AC0121,2025-10-27,82,34,0.674,0.885
PU-AC0121-2025-11-03,AC0121,2025-11-03,79,43,0.568,0.684
PU-AC0121-2025-11-10,AC0121,2025-11-10,76,35,0.735,0.674
PU-AC0121-2025-11-17,AC0121,2025-11-17,79,38,0.641,0.916
PU-AC0121-2025-11-24,AC0121,2025-11-24,78,42,0.685,0.654
PU-AC0121-2025-12-01,AC0121,2025-12-01,82,41,0.497,0.558
PU-AC0121-2025-12-08,AC0121,2025-12-08,81,35,0.699,0.719
PU-AC0121-2025-12-15,AC0121,2025-12-15,71,35,0.64,0.815
PU-AC0121-2025-12-22,AC0121,2025-12-22,73,37,0.564,0.98
PU-AC0121-2025-12-29,AC0121,2025-12-29,76,38,0.727,0.369
PU-AC0121-2026-01-05,AC0121,2026-01-05,78,40,0.685,0.533
PU-AC0121-2026-01-12,AC0121,2026-01-12,75,34,0.902,0.89
PU-AC0121-2026-01-19,AC0121,2026-01-19,79,39,0.723,0.564
PU-AC0121-2026-01-26,AC0121,2026-01-26,79,37,0.786,0.427
PU-AC0121-2026-02-02,AC0121,2026-02-02,83,41,0.553,0.652
PU-AC0121-2026-02-09,AC0121,2026-02-09,76,35,0.929,0.605
PU-AC0121-2026-02-16,AC0121,2026-02-16,72,36,0.848,0.468
PU-AC0121-2026-02-23,AC0121,2026-02-23,76,45,0.793,0.611
PU-AC0121-2026-03-02,AC0121,2026-03-02,76,36,0.808,0.545
PU-AC0121-2026-03-09,AC0121,2026-03-09,81,39,0.689,0.526
PU-AC0121-2026-03-16,AC0121,2026-03-16,76,41,0.671,0.301
PU-AC0121-2026-03-23,AC0121,2026-03-23,71,35,0.899,0.735
PU-AC0121-2026-03-30,AC0121,2026-03-30,79,41,0.649,0.712
PU-AC0121-2026-04-06,AC0121,2026-04-06,72,38,0.715,0.902
PU-AC0121-2026-04-13,AC0121,2026-04-13,85,35,0.771,0.558
PU-AC0121-2026-04-20,AC0121,2026-04-20,85,43,0.517,0.79
PU-AC0121-2026-04-27,AC0121,2026-04-27,80,40,0.658,0.769
PU-AC0121-2026-05-04,AC0121,2026-05-04,84,41,0.643,0.695
PU-AC0121-2026-05-11,AC0121,2026-05-11,80,37,1.0,0.744
PU-AC0121-2026-05-18,AC0121,2026-05-18,65,37,0.843,0.524
PU-AC0121-2026-05-25,AC0121,2026-05-25,76,41,0.667,0.685
PU-AC0121-2026-06-01,AC0121,2026-06-01,71,37,0.668,0.768
PU-AC0121-2026-06-08,AC0121,2026-06-08,78,35,0.534,0.721
PU-AC0121-2026-06-15,AC0121,2026-06-15,82,42,0.857,0.595
PU-AC0121-2026-06-22,AC0121,2026-06-22,73,36,0.718,0.715
PU-AC0121-2026-06-29,AC0121,2026-06-29,79,34,0.757,0.689
PU-AC0121-2026-07-06,AC0121,2026-07-06,84,35,0.595,0.709
PU-AC0121-2026-07-13,AC0121,2026-07-13,82,38,0.773,0.84
PU-AC0121-2026-07-20,AC0121,2026-07-20,74,43,0.921,0.494
PU-AC0121-2026-07-27,AC0121,2026-07-27,73,37,0.717,0.841
PU-AC0121-2026-08-03,AC0121,2026-08-03,83,43,0.737,0.663
PU-AC0121-2026-08-10,AC0121,2026-08-10,72,35,0.726,0.647
PU-AC0121-2026-08-17,AC0121,2026-08-17,80,39,0.815,0.424
PU-AC0121-2026-08-24,AC0121,2026-08-24,70,34,0.712,0.722
PU-AC0122-2025-09-01,AC0122,2025-09-01,32,8,0.864,0.765
PU-AC0122-2025-09-08,AC0122,2025-09-08,28,8,0.732,0.607
PU-AC0122-2025-09-15,AC0122,2025-09-15,33,8,0.838,0.769
PU-AC0122-2025-09-22,AC0122,2025-09-22,33,9,0.854,0.573
PU-AC0122-2025-09-29,AC0122,2025-09-29,30,9,0.532,0.749
PU-AC0122-2025-10-06,AC0122,2025-10-06,32,8,0.737,0.687
PU-AC0122-2025-10-13,AC0122,2025-10-13,30,8,0.569,0.488
PU-AC0122-2025-10-20,AC0122,2025-10-20,32,10,0.702,0.863
PU-AC0122-2025-10-27,AC0122,2025-10-27,31,9,0.624,0.642
PU-AC0122-2025-11-03,AC0122,2025-11-03,32,8,0.869,0.719
PU-AC0122-2025-11-10,AC0122,2025-11-10,31,10,0.574,0.793
PU-AC0122-2025-11-17,AC0122,2025-11-17,33,10,0.525,0.447
PU-AC0122-2025-11-24,AC0122,2025-11-24,34,9,0.758,0.488
PU-AC0122-2025-12-01,AC0122,2025-12-01,28,10,0.609,0.65
PU-AC0122-2025-12-08,AC0122,2025-12-08,31,10,0.701,0.499
PU-AC0122-2025-12-15,AC0122,2025-12-15,28,8,0.669,0.447
PU-AC0122-2025-12-22,AC0122,2025-12-22,33,9,0.593,0.713
PU-AC0122-2025-12-29,AC0122,2025-12-29,32,8,0.704,0.812
PU-AC0122-2026-01-05,AC0122,2026-01-05,35,10,0.767,0.72
PU-AC0122-2026-01-12,AC0122,2026-01-12,31,8,0.695,0.572
PU-AC0122-2026-01-19,AC0122,2026-01-19,33,10,0.821,0.523
PU-AC0122-2026-01-26,AC0122,2026-01-26,30,9,0.725,0.447
PU-AC0122-2026-02-02,AC0122,2026-02-02,28,8,0.661,0.396
PU-AC0122-2026-02-09,AC0122,2026-02-09,29,9,0.631,0.708
PU-AC0122-2026-02-16,AC0122,2026-02-16,34,10,0.847,0.61
PU-AC0122-2026-02-23,AC0122,2026-02-23,31,8,0.886,0.72
PU-AC0122-2026-03-02,AC0122,2026-03-02,31,10,0.509,0.73
PU-AC0122-2026-03-09,AC0122,2026-03-09,33,8,0.704,0.57
PU-AC0122-2026-03-16,AC0122,2026-03-16,32,9,0.59,0.737
PU-AC0122-2026-03-23,AC0122,2026-03-23,32,9,0.814,0.543
PU-AC0122-2026-03-30,AC0122,2026-03-30,30,10,0.446,0.676
PU-AC0122-2026-04-06,AC0122,2026-04-06,30,8,0.742,0.576
PU-AC0122-2026-04-13,AC0122,2026-04-13,32,8,0.656,0.588
PU-AC0122-2026-04-20,AC0122,2026-04-20,33,8,0.995,0.62
PU-AC0122-2026-04-27,AC0122,2026-04-27,31,9,0.783,0.616
PU-AC0122-2026-05-04,AC0122,2026-05-04,33,10,0.719,0.577
PU-AC0122-2026-05-11,AC0122,2026-05-11,32,10,0.554,0.751
PU-AC0122-2026-05-18,AC0122,2026-05-18,33,10,0.61,0.715
PU-AC0122-2026-05-25,AC0122,2026-05-25,32,8,0.798,0.64
PU-AC0122-2026-06-01,AC0122,2026-06-01,29,10,0.606,0.587
PU-AC0122-2026-06-08,AC0122,2026-06-08,34,9,0.559,0.7
PU-AC0122-2026-06-15,AC0122,2026-06-15,33,8,0.635,0.652
PU-AC0122-2026-06-22,AC0122,2026-06-22,27,8,0.881,0.722
PU-AC0122-2026-06-29,AC0122,2026-06-29,30,9,0.697,0.751
PU-AC0122-2026-07-06,AC0122,2026-07-06,31,10,0.731,0.556
PU-AC0122-2026-07-13,AC0122,2026-07-13,30,10,0.8,0.711
PU-AC0122-2026-07-20,AC0122,2026-07-20,33,8,0.594,0.686
PU-AC0122-2026-07-27,AC0122,2026-07-27,31,9,0.734,0.701
PU-AC0122-2026-08-03,AC0122,2026-08-03,27,10,0.734,0.6
PU-AC0122-2026-08-10,AC0122,2026-08-10,33,10,0.918,0.593
PU-AC0122-2026-08-17,AC0122,2026-08-17,28,9,0.901,0.595
PU-AC0122-2026-08-24,AC0122,2026-08-24,33,8,0.751,0.82
PU-AC0123-2025-09-01,AC0123,2025-09-01,23,7,0.662,0.838
PU-AC0123-2025-09-08,AC0123,2025-09-08,21,5,0.578,0.753
PU-AC0123-2025-09-15,AC0123,2025-09-15,23,6,0.456,0.665
PU-AC0123-2025-09-22,AC0123,2025-09-22,24,5,0.877,0.782
PU-AC0123-2025-09-29,AC0123,2025-09-29,24,6,0.768,0.282
PU-AC0123-2025-10-06,AC0123,2025-10-06,25,7,0.723,0.645
PU-AC0123-2025-10-13,AC0123,2025-10-13,23,5,0.797,0.844
PU-AC0123-2025-10-20,AC0123,2025-10-20,23,6,0.727,0.851
PU-AC0123-2025-10-27,AC0123,2025-10-27,22,6,0.643,0.629
PU-AC0123-2025-11-03,AC0123,2025-11-03,23,5,0.744,0.771
PU-AC0123-2025-11-10,AC0123,2025-11-10,22,6,0.831,0.77
PU-AC0123-2025-11-17,AC0123,2025-11-17,26,5,0.644,0.818
PU-AC0123-2025-11-24,AC0123,2025-11-24,24,6,0.575,0.46
PU-AC0123-2025-12-01,AC0123,2025-12-01,23,5,0.782,0.804
PU-AC0123-2025-12-08,AC0123,2025-12-08,24,7,0.872,0.822
PU-AC0123-2025-12-15,AC0123,2025-12-15,23,7,0.75,0.729
PU-AC0123-2025-12-22,AC0123,2025-12-22,20,6,0.664,0.654
PU-AC0123-2025-12-29,AC0123,2025-12-29,23,6,0.843,0.593
PU-AC0123-2026-01-05,AC0123,2026-01-05,21,6,0.806,0.518
PU-AC0123-2026-01-12,AC0123,2026-01-12,21,5,0.753,0.528
PU-AC0123-2026-01-19,AC0123,2026-01-19,25,7,0.89,0.458
PU-AC0123-2026-01-26,AC0123,2026-01-26,23,6,0.85,0.675
PU-AC0123-2026-02-02,AC0123,2026-02-02,24,6,0.941,0.702
PU-AC0123-2026-02-09,AC0123,2026-02-09,24,7,0.731,0.837
PU-AC0123-2026-02-16,AC0123,2026-02-16,24,6,0.582,0.645
PU-AC0123-2026-02-23,AC0123,2026-02-23,24,7,0.834,0.436
PU-AC0123-2026-03-02,AC0123,2026-03-02,25,7,0.712,0.507
PU-AC0123-2026-03-09,AC0123,2026-03-09,23,7,0.565,0.686
PU-AC0123-2026-03-16,AC0123,2026-03-16,23,7,0.753,0.618
PU-AC0123-2026-03-23,AC0123,2026-03-23,23,5,0.727,0.515
PU-AC0123-2026-03-30,AC0123,2026-03-30,25,7,0.8,0.751
PU-AC0123-2026-04-06,AC0123,2026-04-06,21,7,0.549,0.556
PU-AC0123-2026-04-13,AC0123,2026-04-13,21,6,0.742,0.683
PU-AC0123-2026-04-20,AC0123,2026-04-20,24,6,0.645,0.712
PU-AC0123-2026-04-27,AC0123,2026-04-27,27,6,0.808,0.684
PU-AC0123-2026-05-04,AC0123,2026-05-04,23,7,0.591,0.697
PU-AC0123-2026-05-11,AC0123,2026-05-11,23,5,0.665,0.705
PU-AC0123-2026-05-18,AC0123,2026-05-18,25,6,0.63,0.699
PU-AC0123-2026-05-25,AC0123,2026-05-25,24,5,0.793,0.468
PU-AC0123-2026-06-01,AC0123,2026-06-01,24,5,0.646,0.7
PU-AC0123-2026-06-08,AC0123,2026-06-08,24,5,0.795,0.707
PU-AC0123-2026-06-15,AC0123,2026-06-15,22,6,0.89,0.66
PU-AC0123-2026-06-22,AC0123,2026-06-22,25,7,0.837,0.573
PU-AC0123-2026-06-29,AC0123,2026-06-29,23,7,0.736,0.377
PU-AC0123-2026-07-06,AC0123,2026-07-06,23,5,0.896,0.767
PU-AC0123-2026-07-13,AC0123,2026-07-13,25,5,0.572,0.968
PU-AC0123-2026-07-20,AC0123,2026-07-20,23,6,0.66,0.677
PU-AC0123-2026-07-27,AC0123,2026-07-27,26,7,0.579,0.647
PU-AC0123-2026-08-03,AC0123,2026-08-03,24,7,0.593,0.741
PU-AC0123-2026-08-10,AC0123,2026-08-10,26,6,0.748,0.595
PU-AC0123-2026-08-17,AC0123,2026-08-17,23,7,0.767,0.558
PU-AC0123-2026-08-24,AC0123,2026-08-24,23,6,0.566,0.416
PU-AC0124-2025-09-01,AC0124,2025-09-01,49,22,0.71,0.653
PU-AC0124-2025-09-08,AC0124,2025-09-08,50,21,0.781,0.553
PU-AC0124-2025-09-15,AC0124,2025-09-15,47,17,0.67,0.403
PU-AC0124-2025-09-22,AC0124,2025-09-22,48,23,0.788,0.589
PU-AC0124-2025-09-29,AC0124,2025-09-29,51,21,0.621,0.378
PU-AC0124-2025-10-06,AC0124,2025-10-06,53,21,0.858,0.351
PU-AC0124-2025-10-13,AC0124,2025-10-13,44,19,0.792,0.548
PU-AC0124-2025-10-20,AC0124,2025-10-20,50,19,0.503,0.528
PU-AC0124-2025-10-27,AC0124,2025-10-27,50,21,0.823,0.666
PU-AC0124-2025-11-03,AC0124,2025-11-03,51,20,0.833,0.79
PU-AC0124-2025-11-10,AC0124,2025-11-10,49,17,0.777,0.667
PU-AC0124-2025-11-17,AC0124,2025-11-17,50,17,0.643,0.801
PU-AC0124-2025-11-24,AC0124,2025-11-24,50,21,0.669,0.504
PU-AC0124-2025-12-01,AC0124,2025-12-01,53,17,0.603,0.635
PU-AC0124-2025-12-08,AC0124,2025-12-08,52,23,0.72,0.565
PU-AC0124-2025-12-15,AC0124,2025-12-15,46,22,0.822,0.632
PU-AC0124-2025-12-22,AC0124,2025-12-22,50,17,0.824,0.636
PU-AC0124-2025-12-29,AC0124,2025-12-29,48,18,0.671,0.871
PU-AC0124-2026-01-05,AC0124,2026-01-05,52,20,0.732,0.797
PU-AC0124-2026-01-12,AC0124,2026-01-12,49,19,0.725,0.53
PU-AC0124-2026-01-19,AC0124,2026-01-19,49,18,1.0,0.562
PU-AC0124-2026-01-26,AC0124,2026-01-26,45,18,0.85,0.844
PU-AC0124-2026-02-02,AC0124,2026-02-02,45,18,0.793,0.728
PU-AC0124-2026-02-09,AC0124,2026-02-09,51,22,0.851,0.351
PU-AC0124-2026-02-16,AC0124,2026-02-16,49,17,0.818,0.506
PU-AC0124-2026-02-23,AC0124,2026-02-23,51,17,0.846,0.745
PU-AC0124-2026-03-02,AC0124,2026-03-02,45,20,0.891,0.656
PU-AC0124-2026-03-09,AC0124,2026-03-09,49,20,0.805,0.66
PU-AC0124-2026-03-16,AC0124,2026-03-16,46,19,0.693,0.433
PU-AC0124-2026-03-23,AC0124,2026-03-23,46,20,0.645,0.6
PU-AC0124-2026-03-30,AC0124,2026-03-30,44,19,0.842,0.907
PU-AC0124-2026-04-06,AC0124,2026-04-06,48,20,0.742,0.721
PU-AC0124-2026-04-13,AC0124,2026-04-13,49,18,0.788,0.68
PU-AC0124-2026-04-20,AC0124,2026-04-20,43,17,0.797,0.722
PU-AC0124-2026-04-27,AC0124,2026-04-27,47,23,0.697,0.631
PU-AC0124-2026-05-04,AC0124,2026-05-04,48,19,0.489,0.615
PU-AC0124-2026-05-11,AC0124,2026-05-11,47,21,0.714,0.646
PU-AC0124-2026-05-18,AC0124,2026-05-18,45,20,0.663,0.611
PU-AC0124-2026-05-25,AC0124,2026-05-25,48,17,0.734,0.497
PU-AC0124-2026-06-01,AC0124,2026-06-01,48,23,0.66,0.724
PU-AC0124-2026-06-08,AC0124,2026-06-08,47,17,0.789,0.633
PU-AC0124-2026-06-15,AC0124,2026-06-15,48,20,0.593,0.432
PU-AC0124-2026-06-22,AC0124,2026-06-22,49,18,0.516,0.548
PU-AC0124-2026-06-29,AC0124,2026-06-29,48,18,0.846,0.543
PU-AC0124-2026-07-06,AC0124,2026-07-06,48,19,0.669,0.483
PU-AC0124-2026-07-13,AC0124,2026-07-13,50,20,0.626,0.653
PU-AC0124-2026-07-20,AC0124,2026-07-20,43,19,0.457,0.521
PU-AC0124-2026-07-27,AC0124,2026-07-27,46,17,0.62,0.572
PU-AC0124-2026-08-03,AC0124,2026-08-03,49,22,0.955,0.709
PU-AC0124-2026-08-10,AC0124,2026-08-10,50,17,0.869,0.779
PU-AC0124-2026-08-17,AC0124,2026-08-17,46,20,0.825,0.449
PU-AC0124-2026-08-24,AC0124,2026-08-24,53,21,0.749,0.55
PU-AC0125-2025-09-01,AC0125,2025-09-01,59,15,0.741,0.663
PU-AC0125-2025-09-08,AC0125,2025-09-08,55,17,0.901,0.586
PU-AC0125-2025-09-15,AC0125,2025-09-15,58,14,0.779,0.862
PU-AC0125-2025-09-22,AC0125,2025-09-22,62,18,0.734,0.456
PU-AC0125-2025-09-29,AC0125,2025-09-29,65,14,0.644,0.644
PU-AC0125-2025-10-06,AC0125,2025-10-06,62,19,0.87,0.471
PU-AC0125-2025-10-13,AC0125,2025-10-13,56,16,0.703,0.694
PU-AC0125-2025-10-20,AC0125,2025-10-20,54,18,0.894,0.649
PU-AC0125-2025-10-27,AC0125,2025-10-27,57,16,0.563,0.623
PU-AC0125-2025-11-03,AC0125,2025-11-03,58,17,1.0,0.656
PU-AC0125-2025-11-10,AC0125,2025-11-10,55,15,0.581,0.523
PU-AC0125-2025-11-17,AC0125,2025-11-17,61,16,0.728,0.647
PU-AC0125-2025-11-24,AC0125,2025-11-24,65,17,0.656,0.805
PU-AC0125-2025-12-01,AC0125,2025-12-01,53,18,0.85,0.699
PU-AC0125-2025-12-08,AC0125,2025-12-08,56,16,0.585,0.607
PU-AC0125-2025-12-15,AC0125,2025-12-15,53,19,0.504,0.682
PU-AC0125-2025-12-22,AC0125,2025-12-22,62,16,0.531,0.414
PU-AC0125-2025-12-29,AC0125,2025-12-29,59,16,0.802,0.856
PU-AC0125-2026-01-05,AC0125,2026-01-05,62,14,0.843,0.601
PU-AC0125-2026-01-12,AC0125,2026-01-12,58,19,0.608,0.716
PU-AC0125-2026-01-19,AC0125,2026-01-19,59,17,0.579,0.782
PU-AC0125-2026-01-26,AC0125,2026-01-26,57,17,0.947,0.604
PU-AC0125-2026-02-02,AC0125,2026-02-02,57,18,0.661,0.757
PU-AC0125-2026-02-09,AC0125,2026-02-09,58,14,0.593,0.462
PU-AC0125-2026-02-16,AC0125,2026-02-16,59,16,0.716,0.98
PU-AC0125-2026-02-23,AC0125,2026-02-23,63,18,1.0,0.694
PU-AC0125-2026-03-02,AC0125,2026-03-02,57,19,0.751,0.595
PU-AC0125-2026-03-09,AC0125,2026-03-09,62,18,0.79,0.697
PU-AC0125-2026-03-16,AC0125,2026-03-16,60,14,0.611,0.676
PU-AC0125-2026-03-23,AC0125,2026-03-23,57,18,0.908,0.87
PU-AC0125-2026-03-30,AC0125,2026-03-30,59,16,0.747,0.527
PU-AC0125-2026-04-06,AC0125,2026-04-06,57,17,0.619,0.972
PU-AC0125-2026-04-13,AC0125,2026-04-13,56,14,0.801,0.355
PU-AC0125-2026-04-20,AC0125,2026-04-20,61,18,0.684,0.819
PU-AC0125-2026-04-27,AC0125,2026-04-27,57,17,0.551,0.715
PU-AC0125-2026-05-04,AC0125,2026-05-04,56,16,0.723,0.739
PU-AC0125-2026-05-11,AC0125,2026-05-11,59,17,0.847,0.768
PU-AC0125-2026-05-18,AC0125,2026-05-18,60,17,0.652,0.71
PU-AC0125-2026-05-25,AC0125,2026-05-25,55,18,0.629,0.546
PU-AC0125-2026-06-01,AC0125,2026-06-01,57,16,0.811,0.426
PU-AC0125-2026-06-08,AC0125,2026-06-08,51,18,0.69,0.54
PU-AC0125-2026-06-15,AC0125,2026-06-15,49,18,0.695,0.539
PU-AC0125-2026-06-22,AC0125,2026-06-22,58,15,0.413,0.616
PU-AC0125-2026-06-29,AC0125,2026-06-29,55,14,0.626,0.556
PU-AC0125-2026-07-06,AC0125,2026-07-06,57,18,0.719,0.698
PU-AC0125-2026-07-13,AC0125,2026-07-13,61,18,0.734,0.93
PU-AC0125-2026-07-20,AC0125,2026-07-20,55,16,0.61,0.456
PU-AC0125-2026-07-27,AC0125,2026-07-27,67,18,0.604,0.674
PU-AC0125-2026-08-03,AC0125,2026-08-03,62,17,0.913,0.708
PU-AC0125-2026-08-10,AC0125,2026-08-10,58,18,0.931,0.563
PU-AC0125-2026-08-17,AC0125,2026-08-17,57,15,0.606,0.623
PU-AC0125-2026-08-24,AC0125,2026-08-24,54,19,0.36,0.562
PU-AC0126-2025-09-01,AC0126,2025-09-01,110,43,0.709,0.559
PU-AC0126-2025-09-08,AC0126,2025-09-08,113,41,0.539,0.828
PU-AC0126-2025-09-15,AC0126,2025-09-15,134,43,0.735,0.914
PU-AC0126-2025-09-22,AC0126,2025-09-22,120,37,0.765,0.54
PU-AC0126-2025-09-29,AC0126,2025-09-29,107,37,0.562,0.505
PU-AC0126-2025-10-06,AC0126,2025-10-06,117,40,0.887,0.613
PU-AC0126-2025-10-13,AC0126,2025-10-13,118,33,0.695,0.515
PU-AC0126-2025-10-20,AC0126,2025-10-20,116,38,0.846,0.593
PU-AC0126-2025-10-27,AC0126,2025-10-27,113,45,0.635,0.782
PU-AC0126-2025-11-03,AC0126,2025-11-03,110,35,0.509,0.551
PU-AC0126-2025-11-10,AC0126,2025-11-10,121,34,0.622,0.65
PU-AC0126-2025-11-17,AC0126,2025-11-17,111,42,0.722,0.566
PU-AC0126-2025-11-24,AC0126,2025-11-24,106,37,0.68,0.479
PU-AC0126-2025-12-01,AC0126,2025-12-01,115,39,0.65,0.624
PU-AC0126-2025-12-08,AC0126,2025-12-08,120,45,0.9,0.552
PU-AC0126-2025-12-15,AC0126,2025-12-15,100,38,0.7,0.739
PU-AC0126-2025-12-22,AC0126,2025-12-22,100,33,0.676,0.683
PU-AC0126-2025-12-29,AC0126,2025-12-29,107,41,0.683,0.38
PU-AC0126-2026-01-05,AC0126,2026-01-05,118,43,0.61,0.471
PU-AC0126-2026-01-12,AC0126,2026-01-12,120,41,0.614,0.85
PU-AC0126-2026-01-19,AC0126,2026-01-19,112,43,0.617,0.557
PU-AC0126-2026-01-26,AC0126,2026-01-26,109,41,0.869,0.529
PU-AC0126-2026-02-02,AC0126,2026-02-02,93,37,0.666,0.633
PU-AC0126-2026-02-09,AC0126,2026-02-09,126,34,0.641,0.648
PU-AC0126-2026-02-16,AC0126,2026-02-16,114,37,0.722,0.763
PU-AC0126-2026-02-23,AC0126,2026-02-23,117,38,0.632,0.959
PU-AC0126-2026-03-02,AC0126,2026-03-02,117,42,0.621,0.671
PU-AC0126-2026-03-09,AC0126,2026-03-09,116,38,0.819,0.832
PU-AC0126-2026-03-16,AC0126,2026-03-16,118,44,0.762,0.568
PU-AC0126-2026-03-23,AC0126,2026-03-23,105,41,0.958,0.737
PU-AC0126-2026-03-30,AC0126,2026-03-30,98,35,0.541,0.493
PU-AC0126-2026-04-06,AC0126,2026-04-06,114,41,0.567,0.57
PU-AC0126-2026-04-13,AC0126,2026-04-13,133,37,0.589,0.689
PU-AC0126-2026-04-20,AC0126,2026-04-20,112,36,0.713,0.647
PU-AC0126-2026-04-27,AC0126,2026-04-27,113,37,0.541,0.742
PU-AC0126-2026-05-04,AC0126,2026-05-04,117,35,0.597,0.567
PU-AC0126-2026-05-11,AC0126,2026-05-11,108,34,0.667,0.38
PU-AC0126-2026-05-18,AC0126,2026-05-18,113,44,0.768,0.48
PU-AC0126-2026-05-25,AC0126,2026-05-25,92,44,0.833,0.482
PU-AC0126-2026-06-01,AC0126,2026-06-01,120,42,0.503,0.767
PU-AC0126-2026-06-08,AC0126,2026-06-08,115,33,0.853,0.603
PU-AC0126-2026-06-15,AC0126,2026-06-15,118,41,0.832,0.607
PU-AC0126-2026-06-22,AC0126,2026-06-22,117,45,0.94,0.602
PU-AC0126-2026-06-29,AC0126,2026-06-29,110,39,0.557,0.347
PU-AC0126-2026-07-06,AC0126,2026-07-06,121,38,0.902,0.689
PU-AC0126-2026-07-13,AC0126,2026-07-13,117,44,0.581,0.789
PU-AC0126-2026-07-20,AC0126,2026-07-20,114,36,0.808,0.662
PU-AC0126-2026-07-27,AC0126,2026-07-27,114,45,0.762,0.603
PU-AC0126-2026-08-03,AC0126,2026-08-03,115,43,0.954,0.828
PU-AC0126-2026-08-10,AC0126,2026-08-10,118,36,0.781,0.78
PU-AC0126-2026-08-17,AC0126,2026-08-17,108,37,0.838,0.482
PU-AC0126-2026-08-24,AC0126,2026-08-24,103,42,0.764,0.611
PU-AC0127-2025-09-01,AC0127,2025-09-01,95,53,0.65,0.528
PU-AC0127-2025-09-08,AC0127,2025-09-08,101,53,0.823,0.775
PU-AC0127-2025-09-15,AC0127,2025-09-15,99,56,0.628,0.51
PU-AC0127-2025-09-22,AC0127,2025-09-22,90,61,0.729,0.436
PU-AC0127-2025-09-29,AC0127,2025-09-29,92,62,0.766,0.528
PU-AC0127-2025-10-06,AC0127,2025-10-06,90,58,0.745,0.552
PU-AC0127-2025-10-13,AC0127,2025-10-13,96,53,0.755,0.725
PU-AC0127-2025-10-20,AC0127,2025-10-20,93,50,0.852,0.423
PU-AC0127-2025-10-27,AC0127,2025-10-27,93,63,0.702,0.554
PU-AC0127-2025-11-03,AC0127,2025-11-03,85,50,0.671,0.734
PU-AC0127-2025-11-10,AC0127,2025-11-10,97,53,0.667,0.726
PU-AC0127-2025-11-17,AC0127,2025-11-17,102,50,0.663,0.649
PU-AC0127-2025-11-24,AC0127,2025-11-24,107,54,0.661,0.511
PU-AC0127-2025-12-01,AC0127,2025-12-01,94,63,0.556,0.98
PU-AC0127-2025-12-08,AC0127,2025-12-08,92,56,0.783,0.715
PU-AC0127-2025-12-15,AC0127,2025-12-15,108,63,0.796,0.585
PU-AC0127-2025-12-22,AC0127,2025-12-22,93,50,0.506,0.602
PU-AC0127-2025-12-29,AC0127,2025-12-29,99,61,0.869,0.619
PU-AC0127-2026-01-05,AC0127,2026-01-05,93,56,0.672,0.35
PU-AC0127-2026-01-12,AC0127,2026-01-12,98,58,0.748,0.538
PU-AC0127-2026-01-19,AC0127,2026-01-19,94,62,0.683,0.844
PU-AC0127-2026-01-26,AC0127,2026-01-26,95,48,0.719,0.549
PU-AC0127-2026-02-02,AC0127,2026-02-02,94,52,0.647,0.613
PU-AC0127-2026-02-09,AC0127,2026-02-09,102,58,0.626,0.501
